#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 64	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
9	28	31	12
11	0	16	2
11	13	28	8
11	44	63	2
11	46	31	0
11	48	50	0
12	35	56	1
12	41	48	0
12	41	29	8
14	43	28	15
3	36	18	0
14	43	30	3
2	22	70	27
3	27	56	5
4	33	45	9
9	43	78	5
11	44	46	6
11	51	38	2
12	43	53	28
14	39	38	13
14	48	35	26
8	32	63	11
10	42	28	9
12	34	47	13
12	35	43	5
2	30	36	13
9	49	66	15
10	33	39	9
3	45	41	10
7	31	75	0
7	40	77	0
10	51	23	12
11	38	21	5
11	40	42	6
12	43	31	0
14	39	78	2
2	0	68	3
2	51	16	26
11	43	44	0
3	31	53	1
8	48	29	13
9	9	50	14
9	43	79	2
9	43	78	0
4	6	61	3
7	44	56	0
8	37	65	0
8	43	38	8
12	51	50	0
7	45	35	0
11	42	52	1
11	26	37	13
6	41	30	0
7	46	59	0
7	50	29	0
9	32	32	8
9	44	36	4
13	0	51	9
2	51	41	18
9	40	14	12
9	41	66	12
9	45	53	6
12	39	59	15
12	43	35	15
13	41	40	1
2	31	79	10
2	48	31	10
3	19	40	15
7	42	61	0
10	39	58	5
11	38	50	2
4	6	61	0
11	35	18	14
11	41	61	8
11	51	27	0
2	34	72	9
11	0	46	0
14	46	46	10
5	25	20	14
7	50	43	0
9	3	51	8
10	51	41	8
11	35	12	12
11	41	59	15
11	43	54	8
11	44	33	2
12	43	40	3
14	32	49	9
2	47	50	5
3	38	59	14
5	40	64	15
11	41	39	6
14	0	63	10
2	40	21	9
3	39	61	4
5	45	53	12
7	44	68	0
3	51	13	5
8	45	35	9
11	0	73	0
13	29	21	13
13	46	58	0
14	49	38	15
7	32	29	12
9	43	62	1
10	38	62	1
12	41	14	9
3	45	47	8
5	47	42	15
7	51	53	8
7	47	60	0
8	37	65	0
14	43	55	15
2	35	29	12
8	46	51	15
9	35	58	8
12	41	48	0
2	44	20	21
8	44	62	0
11	34	35	21
11	43	41	4
12	33	79	0
14	43	30	5
2	4	51	15
3	48	70	15
5	45	47	6
7	35	42	0
7	48	75	0
9	38	54	25
11	43	49	0
3	51	38	10
5	37	26	1
8	16	55	13
7	44	78	0
11	0	51	8
11	44	56	14
12	13	41	21
12	33	31	0
12	35	66	8
12	43	36	10
12	51	39	17
11	34	16	18
14	27	55	21
14	29	52	28
14	37	21	18
14	40	34	15
14	48	43	17
10	49	43	5
11	41	55	13
14	47	25	9
7	51	79	0
11	38	25	4
11	47	38	4
4	18	44	8
9	43	17	15
11	38	50	0
13	42	47	4
13	46	56	0
8	43	21	4
10	40	45	8
12	41	48	8
14	39	71	17
2	6	43	2
2	35	53	15
7	33	61	0
3	31	48	0
12	33	50	0
14	39	27	14
14	40	50	14
7	28	67	0
11	40	42	10
12	41	48	0
12	42	62	0
14	48	43	15
2	36	27	15
8	50	30	9
9	5	58	10
9	31	32	9
10	44	31	0
10	45	34	0
10	46	41	15
12	35	32	9
14	43	30	3
14	48	43	13
3	51	42	0
7	47	31	5
13	51	71	8
4	32	64	9
12	42	32	11
13	51	71	13
14	0	39	8
7	31	55	0
7	44	56	0
7	49	54	0
7	49	41	0
9	0	9	15
11	27	39	0
7	51	16	10
7	17	78	0
12	23	37	11
12	29	48	4
12	34	45	14
12	45	22	4
2	32	55	12
2	38	56	10
9	44	71	8
14	46	32	3
3	31	53	2
6	49	25	12
7	31	58	0
8	39	51	9
11	29	13	0
14	43	45	15
14	45	28	8
8	31	19	14
7	5	43	0
7	24	48	0
7	40	47	0
14	32	49	1
14	43	30	6
6	22	31	1
11	11	22	13
11	43	23	5
13	47	5	0
10	29	62	5
10	51	74	4
11	41	65	6
11	41	54	8
12	9	34	15
12	40	56	15
12	42	55	9
12	44	36	10
13	51	33	8
14	0	39	9
5	40	57	15
11	35	37	20
11	35	28	17
13	46	42	0
9	33	30	0
9	43	79	8
12	31	19	0
13	43	36	0
13	43	35	5
14	51	49	13
7	45	64	0
8	43	45	5
3	34	51	37
5	45	25	1
8	47	51	1
10	41	44	4
10	49	62	2
11	49	13	1
11	31	28	12
11	34	67	8
11	39	25	2
12	42	59	15
14	11	42	12
3	45	41	12
6	25	45	21
7	33	51	18
11	42	32	0
11	49	10	0
12	2	60	0
8	37	59	5
9	43	78	2
12	31	18	10
12	42	55	8
7	37	58	0
13	29	50	5
14	35	68	28
14	44	67	12
3	31	53	5
6	35	12	13
9	51	42	15
13	45	50	0
2	49	36	15
7	33	51	0
9	29	77	15
11	39	36	6
11	50	22	2
11	50	44	2
12	37	34	2
14	38	79	12
14	39	33	17
14	46	79	3
2	40	21	9
5	50	37	2
7	30	64	0
9	49	38	1
11	37	32	5
11	49	35	5
12	43	31	2
12	49	0	15
2	28	18	15
7	44	56	0
11	41	70	17
11	41	65	9
11	44	44	1
11	39	36	8
12	35	45	10
14	36	37	17
14	37	32	14
14	43	30	9
14	49	28	19
2	48	31	13
11	31	42	0
14	26	68	17
14	41	40	10
14	51	49	13
7	50	29	0
9	2	46	9
10	51	30	0
12	48	55	17
13	48	79	0
13	51	19	9
10	46	39	13
12	39	29	14
12	44	51	10
12	44	53	11
14	8	69	26
14	26	63	18
14	39	48	5
8	44	76	19
7	39	63	0
3	15	48	3
11	40	55	10
12	25	25	13
14	35	58	13
5	34	41	5
8	45	55	9
7	15	77	0
7	42	60	0
13	50	59	3
14	43	38	5
7	49	41	0
10	26	58	15
11	51	22	0
14	31	57	0
14	41	60	8
5	44	51	14
7	40	78	0
7	44	35	0
12	50	46	1
14	34	59	24
7	51	64	0
10	38	49	2
11	49	13	0
14	31	41	0
4	8	37	0
4	51	58	1
5	43	64	5
7	39	63	0
11	38	50	6
11	43	54	2
13	0	27	8
14	36	36	20
3	51	59	0
3	51	21	18
7	41	74	0
7	41	56	0
8	38	62	0
12	38	57	14
13	38	48	0
14	43	30	10
2	11	28	8
2	42	35	23
7	8	72	0
7	48	75	16
7	49	33	0
10	31	25	5
10	39	58	4
11	45	44	0
14	10	51	32
14	38	79	8
14	49	48	15
4	6	49	0
4	9	63	8
7	32	29	18
7	8	72	0
7	50	58	0
7	51	35	0
11	49	30	0
11	49	24	4
11	50	27	2
14	50	50	8
7	51	45	0
8	38	62	3
10	49	51	15
14	49	56	15
2	27	64	9
7	41	40	0
10	35	34	9
11	33	43	5
11	39	74	12
14	31	49	0
14	45	42	0
7	37	72	0
11	37	31	12
12	31	19	0
14	45	45	5
3	47	40	18
8	0	38	30
3	51	43	5
11	50	58	0
12	41	28	10
12	45	30	4
13	43	35	2
3	50	40	6
8	34	62	0
10	49	30	8
12	33	79	0
4	51	16	8
10	43	44	0
11	37	39	5
3	34	59	22
3	51	13	8
12	40	47	10
14	41	73	9
2	15	71	7
3	27	51	15
4	7	30	0
4	21	55	3
7	19	47	0
7	49	33	0
12	34	53	15
2	4	28	15
3	45	41	5
7	51	45	0
11	35	18	24
11	37	48	14
13	47	48	0
13	51	33	12
5	33	53	15
6	43	11	22
10	43	33	3
11	42	51	0
3	34	59	15
7	31	56	0
7	31	37	0
14	43	38	9
2	3	45	18
4	38	71	12
8	23	57	9
12	37	15	15
14	33	79	5
3	44	45	9
11	10	24	0
11	46	18	8
11	47	46	8
11	47	26	0
12	26	56	4
12	34	69	14
14	49	31	18
4	50	35	9
9	7	76	8
11	17	8	29
11	38	75	21
14	36	36	21
2	0	79	4
2	41	72	10
5	0	45	12
7	42	60	0
11	41	35	14
11	50	58	8
4	51	42	0
7	30	45	0
10	44	31	0
12	49	52	15
13	51	54	2
3	33	49	0
7	21	74	0
9	46	38	12
10	50	31	1
11	11	48	0
3	17	31	10
5	45	25	4
7	44	26	0
10	35	51	13
10	49	69	12
7	51	79	1
8	43	52	5
13	44	20	0
13	49	17	12
10	42	30	0
12	31	53	2
12	51	41	8
12	51	36	0
14	31	30	0
4	35	55	1
5	45	63	3
8	32	45	15
12	34	34	15
5	51	12	0
7	38	79	0
7	40	50	0
9	44	74	1
12	46	52	26
14	28	36	19
14	34	49	15
4	40	32	0
11	47	12	0
12	49	52	13
6	46	20	21
8	46	27	0
7	32	27	0
7	44	31	0
11	31	28	4
11	38	31	2
11	38	59	10
11	50	44	4
7	39	63	0
11	49	46	0
11	51	9	3
12	51	46	5
13	44	61	0
14	29	19	24
14	48	43	14
not good
10	7	61	0
11	6	32	0
11	41	52	28
11	48	11	10
12	20	60	0
10	33	39	5
11	6	22	12
11	45	33	8
11	51	28	5
14	47	24	18
3	45	51	14
9	44	71	11
14	36	46	17
11	37	77	15
11	37	58	26
11	43	59	2
14	20	43	4
14	46	51	21
14	49	56	12
5	8	24	0
11	35	12	21
12	35	56	5
2	6	48	0
3	22	28	5
4	51	42	0
11	47	38	0
13	45	22	0
7	50	29	0
10	51	48	1
12	38	34	15
14	29	52	28
14	47	66	12
14	48	43	18
11	31	28	1
11	41	33	12
11	44	49	0
11	46	53	5
11	51	31	0
12	49	73	5
2	0	79	1
2	40	21	10
3	41	78	0
7	32	65	0
11	45	23	6
14	35	68	14
5	49	55	0
11	38	78	0
11	41	61	8
11	44	46	8
11	46	27	0
8	20	58	9
9	43	56	6
11	48	29	0
11	51	58	2
3	35	64	26
12	34	56	2
12	37	38	0
12	44	57	1
14	35	57	15
3	33	50	1
7	46	32	8
7	32	58	0
7	37	64	0
7	38	51	0
11	49	72	0
11	49	28	4
12	32	65	0
3	51	79	5
6	29	13	21
10	28	63	5
11	51	31	0
12	32	39	2
12	44	56	4
13	43	28	0
14	46	45	13
11	38	41	8
14	26	63	22
14	27	37	21
7	32	29	15
11	36	43	18
11	50	60	0
11	51	38	8
11	51	31	0
13	35	27	0
3	34	74	26
7	31	46	0
9	51	63	21
11	31	28	0
11	43	44	0
11	44	59	4
11	51	57	8
12	41	30	6
12	51	46	1
13	29	50	5
8	47	44	0
12	41	48	5
14	47	73	9
2	45	52	21
2	50	42	13
4	51	55	0
7	41	61	0
11	25	66	9
12	51	52	8
14	43	30	15
5	46	43	15
6	43	26	18
8	43	69	18
7	42	47	0
10	35	46	8
13	51	58	14
14	33	57	6
2	10	68	1
3	34	35	31
5	39	18	4
7	38	30	0
7	44	56	0
8	43	38	5
9	49	66	5
10	49	36	6
10	51	30	3
11	31	28	5
12	39	49	2
4	2	74	0
5	38	43	1
9	31	34	25
9	31	30	14
10	40	60	0
10	51	48	0
12	42	45	6
12	48	48	15
13	46	38	0
13	49	34	14
13	51	26	0
4	3	55	0
5	26	47	15
8	25	67	15
9	38	42	13
2	34	49	5
7	21	74	0
7	44	64	0
10	50	47	1
12	44	25	3
14	47	59	8
7	44	35	0
9	28	30	21
11	5	35	18
2	48	31	9
3	1	79	8
4	46	69	19
8	50	50	8
10	49	43	4
12	44	57	6
13	49	34	12
14	4	56	12
14	49	65	12
4	39	32	5
11	51	49	0
12	34	48	5
12	35	56	4
2	39	62	9
7	29	65	12
7	31	48	10
7	44	41	0
7	50	29	0
8	49	27	15
10	48	37	13
11	43	46	8
12	37	61	1
14	38	79	2
4	44	35	7
7	39	63	0
10	50	31	0
12	36	39	0
12	45	59	5
3	45	14	5
11	45	17	5
13	49	44	0
2	46	7	10
12	45	33	12
13	40	39	0
14	39	38	5
14	44	17	14
14	49	15	28
2	36	33	21
7	47	37	3
9	47	68	6
9	47	15	20
10	50	55	2
11	13	62	0
11	24	62	2
12	35	43	5
14	49	46	21
2	48	58	20
3	6	44	10
3	45	47	10
7	40	50	0
10	51	30	1
11	7	58	2
11	43	23	8
12	36	42	0
12	51	36	4
14	0	45	5
14	47	40	8
14	48	43	13
5	28	49	6
9	43	78	3
9	51	79	8
9	51	29	28
10	4	77	6
10	47	60	20
10	51	74	2
11	48	30	0
2	43	54	8
5	43	75	4
7	38	30	0
7	43	69	0
8	1	39	20
11	30	59	4
3	37	69	1
9	31	35	24
9	46	67	12
9	47	61	3
11	43	44	2
11	26	51	12
11	41	33	17
11	50	34	12
12	51	60	0
7	44	26	0
7	48	75	16
9	38	40	17
2	26	54	15
7	39	63	0
7	51	79	0
8	47	55	12
10	37	77	1
3	25	50	0
5	46	79	6
7	42	46	0
10	40	33	9
10	48	44	3
12	46	65	15
9	51	73	12
11	31	25	10
11	43	64	8
11	49	35	2
13	49	36	0
9	34	42	0
10	25	32	1
13	46	49	0
13	46	58	0
2	0	75	9
2	19	48	2
2	26	54	8
6	48	49	15
7	39	16	0
11	50	20	2
11	50	60	2
6	34	28	14
9	50	44	8
12	26	19	12
3	39	15	25
7	48	75	0
14	49	38	17
8	51	60	8
10	40	60	1
10	49	69	15
2	40	21	8
3	51	51	10
9	9	44	14
10	35	46	4
10	49	69	13
11	50	44	0
11	51	78	0
11	51	58	1
12	27	40	4
12	42	55	10
13	29	50	0
14	45	45	5
5	13	38	0
9	3	44	8
9	27	59	16
9	32	42	6
9	45	30	2
9	46	63	15
12	49	52	18
7	39	63	0
9	43	78	8
13	35	21	0
13	45	22	0
9	51	51	15
9	51	38	14
10	28	34	9
10	38	62	0
11	35	37	13
13	51	26	0
5	50	56	2
7	22	46	0
7	40	73	0
7	45	73	0
7	46	69	0
7	48	75	0
10	29	33	8
12	43	31	2
2	43	43	10
4	51	20	1
10	34	34	15
13	50	34	15
7	38	31	0
7	41	40	0
7	51	42	0
13	0	42	3
13	41	29	2
13	43	36	1
14	37	21	21
3	10	67	2
8	36	28	8
8	45	32	0
12	26	66	2
12	37	47	5
13	47	20	0
14	7	53	21
7	49	52	0
8	49	32	5
9	45	2	10
10	29	48	7
11	41	33	14
12	40	41	6
12	51	51	1
14	40	37	9
9	41	55	14
11	46	27	0
11	49	35	5
9	43	78	2
9	46	70	26
10	34	29	3
10	43	49	0
12	13	28	33
14	37	32	12
14	47	66	5
8	35	53	15
8	50	47	12
7	42	60	0
7	51	45	0
11	41	65	6
12	33	79	0
12	43	31	0
13	48	78	0
4	47	46	15
5	36	37	8
9	37	36	13
12	43	53	9
14	31	41	0
14	38	46	8
14	45	28	9
2	4	28	17
3	39	54	6
9	3	44	10
9	40	57	15
10	33	39	9
11	42	33	13
3	28	10	28
8	38	36	5
8	45	52	15
11	32	39	0
12	47	33	20
14	49	56	15
14	49	14	21
11	46	27	1
12	46	37	12
12	46	75	15
14	48	36	22
3	1	79	18
3	21	50	4
3	34	43	22
3	35	51	39
7	50	29	0
14	25	44	15
7	4	59	0
2	0	79	7
11	42	43	0
13	41	50	0
2	46	17	15
7	49	54	0
11	43	46	4
11	49	58	1
7	43	70	0
10	27	43	1
11	34	16	18
2	29	37	3
2	43	34	14
3	28	52	15
6	6	69	15
7	32	29	13
7	37	64	0
7	50	29	0
10	51	41	5
3	9	30	2
3	45	47	10
7	30	64	0
9	44	35	14
11	43	54	2
12	37	46	0
14	11	59	12
14	43	12	14
14	45	45	10
14	47	63	9
5	48	49	0
8	51	24	5
9	43	78	8
10	50	31	1
11	38	50	8
12	33	17	15
8	45	26	7
8	39	51	9
2	50	28	25
2	51	62	15
10	41	56	8
13	44	46	0
6	51	29	15
8	48	65	13
10	47	55	12
12	35	56	2
6	50	53	25
8	46	27	5
13	45	22	0
14	48	35	19
11	46	19	0
12	37	15	0
12	48	44	6
14	41	66	15
14	48	42	21
4	39	71	15
14	43	12	12
11	49	8	0
14	43	32	4
7	45	11	0
10	40	60	0
11	45	33	10
13	48	57	5
14	46	42	8
2	17	60	1
7	34	38	0
2	48	29	14
7	34	38	0
10	36	36	1
11	47	46	12
12	28	32	0
12	45	55	10
13	39	53	8
13	47	31	0
9	48	65	7
10	46	12	15
13	37	31	0
14	48	43	15
14	49	28	25
4	42	33	13
5	31	56	0
5	47	34	29
11	31	28	2
11	40	42	8
11	41	39	14
11	50	73	1
3	31	53	15
9	44	35	13
10	38	49	1
11	51	57	2
14	34	32	9
14	42	44	14
14	48	27	19
3	32	43	2
7	39	63	0
4	46	19	17
4	51	58	8
11	27	71	4
2	10	68	0
2	44	38	15
5	40	28	15
7	39	63	0
9	41	52	14
3	36	29	0
3	41	47	10
7	49	45	15
7	32	65	0
14	41	49	12
5	49	54	0
9	12	29	9
11	39	36	1
12	46	62	5
14	28	25	15
9	9	44	15
2	34	49	2
4	50	37	0
6	27	46	5
10	31	56	12
10	51	48	1
11	35	42	6
11	37	47	8
11	41	65	5
13	33	49	0
14	48	43	13
3	9	64	6
7	46	79	0
11	41	33	15
11	44	33	15
11	46	48	8
12	42	55	0
5	51	49	0
9	47	68	13
11	43	21	5
11	51	38	0
14	47	24	14
7	39	16	0
10	44	31	0
12	35	69	14
12	46	62	12
12	47	33	25
13	46	47	0
13	50	59	8
2	4	34	18
2	31	38	15
3	51	43	5
5	32	58	9
7	27	9	0
9	3	44	0
9	38	37	15
11	44	46	8
12	42	55	2
7	49	45	9
7	39	38	0
9	45	72	10
10	43	33	8
11	26	34	9
14	34	49	5
14	38	38	15
14	49	52	24
9	51	77	9
9	51	62	9
9	51	18	15
11	11	47	0
11	34	16	21
14	43	30	7
14	45	45	8
14	45	28	9
7	31	50	0
11	35	37	9
12	51	66	0
13	34	70	8
13	44	61	0
14	45	30	0
14	48	43	8
8	37	65	2
8	34	79	0
8	46	36	12
11	31	37	2
11	44	46	1
11	47	38	0
11	48	50	0
11	50	31	0
11	50	48	2
14	37	45	18
14	44	39	8
14	51	49	12
7	25	54	0
7	38	51	0
7	51	79	0
9	43	78	0
10	35	20	8
10	50	57	15
10	51	74	5
11	42	61	0
12	26	56	18
8	34	79	0
10	51	74	1
12	51	41	8
13	51	28	15
14	30	47	1
14	49	46	15
7	42	61	0
7	43	57	0
7	45	77	0
7	47	71	0
11	35	37	12
12	39	45	10
2	38	46	15
3	29	26	10
8	47	58	0
9	3	44	8
11	38	50	8
12	42	19	13
14	39	33	26
7	36	71	0
7	49	52	0
10	49	32	7
11	43	60	2
11	43	41	14
13	40	52	8
7	47	37	5
9	51	72	15
11	35	34	18
14	8	56	17
14	34	79	12
3	2	44	15
6	37	53	10
9	39	64	12
10	48	37	9
12	49	45	12
2	11	34	5
7	42	61	0
11	39	49	5
11	49	28	0
8	45	35	8
9	31	32	1
11	28	23	12
12	43	42	4
13	47	61	0
14	48	37	13
3	33	50	0
5	45	25	2
8	37	61	0
7	47	60	0
7	48	44	14
8	47	58	2
9	43	79	2
12	30	55	0
14	34	59	17
4	4	52	0
7	31	63	9
11	49	72	0
12	44	53	2
13	51	55	6
11	38	19	15
12	47	51	19
10	31	25	12
14	47	63	1
5	37	55	8
10	29	62	0
12	44	63	5
7	49	47	0
11	38	50	4
12	42	38	2
12	42	55	6
12	49	48	8
14	31	41	0
2	51	78	14
3	40	55	6
7	34	14	5
13	51	60	5
13	51	46	12
8	34	79	1
11	42	51	1
12	51	22	2
5	15	20	15
5	45	63	6
7	49	36	0
9	45	40	2
9	48	65	8
11	35	37	9
13	37	78	0
13	47	42	0
5	37	25	1
5	39	63	2
7	36	14	0
9	51	73	15
11	47	38	0
11	49	58	3
11	51	38	0
13	48	31	1
5	38	41	3
9	31	33	15
11	35	37	10
14	1	43	6
14	26	68	13
14	27	37	15
14	44	20	6
12	27	52	9
14	9	53	31
not good
2	47	26	5
3	31	60	0
5	30	43	0
5	33	36	10
5	49	41	8
9	35	50	0
9	45	51	12
10	35	54	0
13	50	32	4
13	51	32	0
8	40	44	3
14	46	22	15
4	51	55	0
5	48	60	0
8	47	51	0
7	19	47	0
7	31	56	0
7	43	79	0
7	43	46	0
9	51	51	13
10	43	34	4
11	19	44	0
11	43	54	1
11	43	41	0
3	47	50	0
7	43	61	0
7	49	54	0
13	26	76	1
14	45	50	0
6	51	29	15
7	38	22	0
8	29	76	13
9	41	65	14
10	33	37	9
10	39	36	5
10	50	9	5
14	47	24	8
2	40	60	12
2	45	24	8
6	51	54	14
7	33	32	6
9	51	57	15
10	43	49	1
12	44	53	6
14	0	45	8
14	45	28	9
14	47	61	10
5	32	58	10
8	40	46	2
12	44	35	9
12	51	36	8
13	48	57	8
14	43	32	8
2	6	46	2
3	45	47	10
9	45	30	0
11	32	68	0
11	50	22	2
14	33	24	5
11	50	20	4
11	50	63	2
11	51	53	16
3	28	52	28
2	34	50	2
3	44	72	2
7	44	65	0
7	50	29	0
11	34	16	41
14	43	29	12
14	46	49	12
3	41	58	4
6	26	45	15
7	39	16	0
14	39	30	5
2	34	66	8
3	39	15	22
3	47	54	21
4	38	31	0
4	51	60	0
9	40	13	17
13	47	48	0
14	43	39	9
4	51	57	3
13	45	22	0
14	41	40	11
2	48	31	6
4	47	32	12
11	51	36	2
3	4	47	10
3	33	72	2
7	39	38	0
12	41	29	24
13	46	76	0
2	24	64	15
7	39	63	0
7	44	65	0
7	47	63	0
10	29	38	9
11	48	53	0
12	35	56	1
13	42	26	0
10	40	33	12
12	2	60	0
12	50	45	12
12	51	56	1
12	51	51	8
12	51	36	3
14	34	49	9
14	45	45	8
14	46	36	20
3	30	60	0
3	34	59	15
9	31	6	16
9	43	78	2
9	43	58	10
11	27	29	14
11	47	38	0
14	43	30	8
3	51	29	9
7	50	60	0
8	43	52	5
9	51	51	15
13	51	33	9
2	0	24	1
8	46	14	12
11	6	41	5
11	41	39	9
11	43	63	2
11	51	24	0
11	51	5	5
13	51	32	0
14	43	45	9
11	50	44	0
11	51	30	5
2	51	19	15
4	44	33	8
7	46	50	0
10	40	33	13
11	51	48	0
11	51	34	2
7	45	40	0
11	50	31	0
12	27	45	2
12	30	58	2
12	32	42	0
12	32	54	0
12	51	41	0
2	48	38	21
3	33	46	8
10	43	34	13
11	31	28	2
11	45	32	1
12	51	70	4
14	30	31	0
2	35	53	15
7	51	65	0
14	46	63	14
3	51	41	3
9	41	25	12
10	35	54	2
11	31	28	0
11	43	35	1
13	46	31	0
13	51	37	8
6	41	65	1
6	51	29	15
10	50	66	0
12	51	52	2
3	32	53	15
4	36	11	12
5	30	65	0
5	50	56	0
7	39	21	0
7	42	60	0
9	34	16	10
11	31	28	9
10	36	36	9
11	4	59	28
11	43	60	4
11	44	75	4
12	36	33	3
12	43	40	2
12	48	55	15
14	39	38	13
4	0	79	0
12	41	29	10
13	50	27	2
13	50	59	5
10	44	31	0
11	51	38	0
13	38	67	0
2	30	37	9
5	33	49	8
13	41	11	8
13	48	30	0
14	7	40	21
5	40	23	15
11	39	36	8
11	42	25	0
12	33	45	2
14	45	45	1
14	45	28	8
11	51	39	2
13	48	57	12
7	39	16	0
7	43	40	0
8	34	79	0
9	43	58	8
10	26	55	4
10	31	30	12
11	42	56	2
11	50	43	0
11	46	53	4
11	48	30	0
11	49	58	0
11	51	51	0
11	51	40	2
11	51	21	2
3	33	72	15
9	24	47	1
12	32	56	0
12	35	43	8
14	37	21	19
7	29	40	0
9	41	20	19
10	10	46	9
10	39	56	4
10	50	78	0
10	51	47	5
11	50	57	21
12	36	54	0
12	44	53	14
14	34	49	15
3	33	79	0
3	36	29	0
3	40	59	6
4	32	70	12
9	38	54	15
11	43	51	2
2	9	46	11
2	48	31	12
5	45	25	0
8	33	61	0
9	31	20	15
9	40	14	15
12	43	42	0
14	39	73	8
9	47	68	9
7	48	76	0
10	29	62	1
10	50	31	1
12	50	59	3
14	36	31	9
4	51	74	0
7	40	46	12
7	43	52	15
7	36	60	0
7	44	56	0
7	44	75	0
9	5	58	24
9	32	44	1
9	37	36	14
10	44	42	0
11	45	35	6
2	6	48	2
6	51	33	15
7	20	66	0
9	35	16	12
10	43	49	0
10	49	43	5
11	40	41	15
14	41	66	2
2	40	72	5
3	39	61	9
6	39	44	13
4	26	42	0
5	44	32	2
7	32	29	15
9	15	36	10
11	44	46	4
13	46	58	1
7	49	73	0
9	38	42	17
11	0	13	0
13	29	50	0
14	48	79	13
3	5	79	6
10	43	34	7
11	17	8	15
12	44	50	0
12	50	42	0
14	47	4	17
4	46	69	24
8	38	20	15
9	40	14	10
10	44	56	0
11	0	73	0
12	31	19	0
12	34	53	13
13	42	21	5
9	38	37	15
9	38	51	16
10	36	74	1
12	17	42	12
13	50	59	2
9	42	58	8
9	43	24	9
10	38	60	0
11	45	33	5
3	51	21	13
4	49	34	6
5	45	74	8
5	45	25	10
7	43	49	0
8	0	58	21
9	3	44	8
10	49	32	5
14	43	32	6
14	45	64	2
5	39	39	1
7	50	66	0
9	49	38	5
10	45	34	1
11	7	26	8
12	42	53	13
12	51	41	6
2	30	31	5
3	42	38	7
4	38	33	15
11	49	35	0
12	27	52	5
12	41	48	15
14	28	63	19
14	47	66	5
8	43	52	5
8	47	76	10
11	31	41	0
12	37	47	4
12	37	15	12
12	49	29	16
12	51	41	0
13	51	55	8
3	10	67	0
8	27	23	12
8	43	36	5
14	46	57	12
4	46	74	12
7	31	56	0
7	49	33	0
9	38	54	15
11	35	55	17
12	33	45	5
3	0	54	28
8	2	60	1
12	37	61	0
7	50	76	0
12	50	45	8
14	34	57	28
7	43	77	0
10	37	51	4
12	35	56	22
13	41	23	3
13	44	33	5
14	32	42	8
2	48	31	15
9	12	63	15
10	50	31	1
12	14	53	10
12	49	29	18
3	38	43	10
4	2	41	0
4	9	43	2
5	30	43	0
12	46	41	15
13	47	46	0
14	26	56	15
14	43	12	9
14	46	45	10
2	11	68	0
2	50	73	15
3	41	45	4
5	51	39	1
7	36	71	0
7	42	61	0
9	43	58	12
12	41	15	14
14	45	39	3
10	32	67	1
12	44	35	10
2	24	73	20
8	40	28	2
3	18	32	5
4	28	72	1
7	38	30	0
9	51	79	13
9	51	46	21
14	37	66	2
14	46	21	21
2	48	38	19
5	34	32	9
9	49	49	3
12	43	36	8
3	9	63	5
7	22	12	0
7	34	38	16
7	41	52	0
13	29	52	9
13	39	66	0
4	41	41	2
8	38	20	10
8	51	28	15
12	43	22	2
14	46	75	9
8	51	67	5
11	50	44	0
14	43	59	12
14	45	28	8
14	48	43	15
14	49	28	21
2	43	44	5
7	44	48	0
8	43	38	9
9	43	78	2
9	50	32	10
13	50	59	9
3	24	65	10
3	47	34	26
7	45	40	0
14	29	38	18
14	43	38	19
2	24	8	15
3	37	79	0
3	51	69	14
7	39	16	0
7	44	54	0
9	50	66	3
10	49	36	1
2	2	44	24
7	50	72	0
7	51	79	16
8	51	14	12
9	51	66	8
11	43	44	0
2	31	68	6
7	35	44	0
12	47	33	21
14	51	49	4
9	51	50	12
11	40	42	5
11	41	39	21
12	40	15	25
14	45	41	0
7	38	51	0
10	41	56	5
13	41	33	15
2	45	52	18
2	50	29	18
11	0	56	0
11	43	11	2
11	44	46	0
11	51	49	0
14	45	28	10
4	50	50	0
10	40	33	15
11	0	73	0
11	43	35	5
11	44	63	2
2	40	21	9
7	44	59	0
7	51	42	0
9	3	44	3
10	32	53	15
11	37	36	8
2	34	52	14
3	45	72	4
5	32	13	5
7	35	58	0
7	51	62	0
11	43	29	2
11	43	23	1
13	50	73	1
13	51	46	13
7	38	26	0
7	30	64	0
9	38	51	17
10	43	61	0
11	35	21	15
3	50	39	6
7	47	26	0
13	15	65	1
14	47	24	5
3	32	57	15
7	44	34	13
7	51	79	0
11	43	51	8
12	33	59	5
13	30	56	8
14	50	31	5
3	42	55	7
7	49	63	0
11	50	34	8
11	51	77	6
12	41	30	5
14	49	56	15
9	45	68	0
10	35	46	5
13	50	53	10
14	34	30	15
5	38	55	0
5	41	45	18
7	49	54	0
8	43	32	1
9	51	74	14
11	10	55	2
11	47	56	0
11	49	28	0
12	51	52	12
2	12	38	9
5	34	41	9
5	41	45	13
11	51	77	0
12	27	48	0
14	45	45	5
7	44	56	0
10	35	54	3
11	36	55	8
2	45	68	6
3	47	71	10
12	29	43	0
12	43	51	13
12	51	52	2
9	31	28	17
11	42	51	8
11	49	58	0
13	20	56	1
14	45	28	0
3	13	28	15
7	50	64	0
9	47	47	15
12	47	17	15
12	49	22	18
3	45	35	24
5	45	60	0
